Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Hana Commercial Finance (“HCFI”),https://www.crunchbase.com/organization/hana-commercial-finance-hcfi,"Banking, Bitcoin, Financial Services","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2019-05-31,100000000,USD,100000000,Debt Financing,,,,,,
CoinBundle,https://www.crunchbase.com/organization/coinbundle,"Blockchain, Cryptocurrency, Financial Services, FinTech, Information Technology, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,month,,,2018-04-01,300000,USD,300000,Seed,300000,USD,300000,Seed,"FundersClub, Y Combinator",2
Interchange,https://www.crunchbase.com/organization/the-picks-shovels-co,"Cryptocurrency, Financial Services","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-01-19,163000,USD,163000,Seed,163000,USD,163000,Seed,"Boost VC, GINCO Investments, Tyler Willis",3
ICOx Innovations,https://www.crunchbase.com/organization/icox-innovations,"Blockchain, Cryptocurrency","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2010-01-01,year,,,2017-11-02,115000,USD,115000,Seed,115000,USD,115000,Seed,,
CannCo,https://www.crunchbase.com/organization/cannco,"Bitcoin, Consulting, Information Technology, Software","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2019-04-20,726633,USD,726633,Equity Crowdfunding,726633,USD,726633,,StartEngine,1
LastRoots,https://www.crunchbase.com/organization/lastroots,Cryptocurrency,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),2016-06-02,day,,,2019-03-25,3500000,USD,3500000,Series C,3500000,USD,3500000,Late Stage Venture,"OKWave, SBI Investment",2
VR-All-Art,https://www.crunchbase.com/organization/vr-all-art,"Art, Augmented Reality, Blockchain, Cryptocurrency, Marketplace, Museums and Historical Sites, Virtual Reality","Zug, Zug, Switzerland",,2018-01-01,year,,,2018-04-15,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,,
Altcoin Advisors,https://www.crunchbase.com/organization/altcoin-advisors,"Artificial Intelligence, Big Data, Cryptocurrency, Hedge Funds, Machine Learning","Manhattan, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-05-01,day,,,2018-01-20,500000,USD,500000,Seed,500000,USD,500000,Seed,,
PlexCorps,https://www.crunchbase.com/organization/plexcorps,"Cryptocurrency, FinTech",,,2016-08-01,month,,,2017-08-08,15000000,USD,15000000,Initial Coin Offering,15000000,USD,15000000,,,
CoinText,https://www.crunchbase.com/organization/cointext,"Bitcoin, Cryptocurrency, Transaction Processing, Virtual Currency","Nashua, New Hampshire, United States","East Coast, New England, Northeastern US",2018-01-01,year,,,2018-07-02,600000,USD,600000,Seed,600000,USD,600000,Seed,Yeoman's Capital,1
Carnival Assets Management Company Limited,https://www.crunchbase.com/organization/carnival-assets-management-company-limited,"Blockchain, Cryptocurrency, FinTech, Information and Communications Technology (ICT), Social Media","North Point, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2016-11-14,day,,,2018-10-01,2260000,HKD,288681,Pre-Seed,2260000,HKD,288681,Seed,"How Ming Chau, Ming Tsang",2
Prasos,https://www.crunchbase.com/organization/prasos,"Cryptocurrency, Finance, Financial Services","Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",2012-01-01,year,,,2017-12-22,2511586,EUR,2978237,Equity Crowdfunding,2511586,EUR,2978237,,,
Superorder,https://www.crunchbase.com/organization/superorder,"Cryptocurrency, Trading Platform","Kyiv, Kyyiv, Ukraine",,2018-07-01,day,,,2018-08-20,500000,USD,500000,Seed,500000,USD,500000,Seed,SMRK VC Fund,1
Criptalia,https://www.crunchbase.com/organization/criptalia,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","Bergamo, Lombardia, Italy",European Union (EU),2018-02-15,day,,,2018-10-01,320000,EUR,370467,Seed,320000,EUR,370467,Seed,,
Giga Watt,https://www.crunchbase.com/organization/giga-watt,"Bitcoin, Information Services, Information Technology, Power Grid","East Wenatchee, Washington, United States","West Coast, Western US",2017-01-01,year,,,2017-08-10,22300000,USD,22300000,Initial Coin Offering,22300000,USD,22300000,,,
Levelfield,https://www.crunchbase.com/organization/vrbex,"Cryptocurrency, Financial Services, Trading Platform","Houston, Texas, United States","Greater Houston Area, Southern US",2018-01-31,day,,,2019-04-04,,,,Series A,,,,Early Stage Venture,,
UQUID,https://www.crunchbase.com/organization/uquid,"Bitcoin, Financial Exchanges, Payments, Virtual Currency","Coventry, Coventry, United Kingdom",European Union (EU),2016-05-19,day,,,2017-11-15,17800000,USD,17800000,Initial Coin Offering,17800000,USD,17800000,,,
CoinGenius,https://www.crunchbase.com/organization/coingenius,"Artificial Intelligence, Bitcoin, Blockchain, Cryptocurrency, FinTech, Machine Learning, Predictive Analytics","Rancho Santa Margarita, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-08-08,day,,,2018-08-08,200000,USD,200000,Pre-Seed,200000,USD,200000,Seed,,
Proactiveinvestors,https://www.crunchbase.com/organization/proactiveinvestors,"Cryptocurrency, Financial Services, Journalism, Publishing, Social Media","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2006-01-01,year,,,2018-01-22,3300000,GBP,4614687,Venture - Series Unknown,3300000,GBP,4614687,,Mobeus Equity Partners,1
Paym.es,https://www.crunchbase.com/organization/paym-es,"Cryptocurrency, E-Commerce, Electronics, Finance, FinTech, Information Technology, Marketplace, Messaging, Software","Kadikoy, Istanbul, Turkey",,2017-01-01,year,,,2018-03-05,180000,USD,180000,Seed,180000,USD,180000,Seed,"DAAL, Start-Up Chile, StartersHub XO",3
Guaranteed Rate,https://www.crunchbase.com/organization/guaranteed-rate,"Bitcoin, Finance, Financial Services, Personal Finance, Real Estate","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",1999-01-01,year,,,2017-12-14,,,,Private Equity,,,,Private Equity,Thomas H. Lee Partners,1
Citizen Health,https://www.crunchbase.com/organization/citizen-health,"Blockchain, Cryptocurrency, Genetics, Health Care, Health Diagnostics, Personal Health, Wellness","Hattiesburg, Mississippi, United States",Southern US,2017-01-01,day,,,2018-10-23,122087,USD,122087,Equity Crowdfunding,122087,USD,122087,,StartEngine,1
"Blockchain Industries, Inc.",https://www.crunchbase.com/organization/blockchain-industries-inc,"Advice, Bitcoin, Cloud Computing, FinTech, Hardware","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2013-05-01,day,,,2018-01-01,3500000,USD,3500000,Series A,3500000,USD,3500000,Early Stage Venture,Mark Welle,1
Drone Energy,https://www.crunchbase.com/organization/drone-energy,"Bitcoin, Blockchain, Cryptocurrency","Amherst, New York, United States","East Coast, Northeastern US",2017-01-01,year,,,2018-04-03,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
Gamedex,https://www.crunchbase.com/organization/gamedex,"Blockchain, Collectibles, Cryptocurrency, Gaming, Video Games","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-05,day,,,2018-07-16,800000,USD,800000,Seed,800000,USD,800000,Seed,Invictus Capital,1
Byte Federal,https://www.crunchbase.com/organization/byte-federal,"Banking, Bitcoin, Consulting, Cryptocurrency, Financial Services, FinTech, Manufacturing, Software","Venice, Florida, United States","East Coast, Southern US",2016-11-17,day,,,2018-11-15,43000,USD,43000,Seed,43000,USD,43000,Seed,"Amalgamated Suncoast Portfolio, llc., Anonymous Trust, NJV Advisors, RHP Family Partnership, TCB Productions",11
CryptoMKT,https://www.crunchbase.com/organization/cryptomkt,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services","Las Condes, Region Metropolitana, Chile",,2016-11-30,day,,,2018-05-14,600000,USD,600000,Seed,600000,USD,600000,Seed,"ConsenSys Ventures, Magma Partners",2
RAISON,https://www.crunchbase.com/organization/raison-bb3a,"Artificial Intelligence, Cryptocurrency, FinTech, Machine Learning","Tallinn, Harjumaa, Estonia",European Union (EU),2017-01-01,year,,,2018-04-15,135000,EUR,166488,Convertible Note,940345,EUR,1107048,Seed,Raison Asset Management,1
OTCBTC,https://www.crunchbase.com/organization/otcbtc,"Blockchain, Cryptocurrency, Digital Media, Stock Exchanges","Taipei, Fujian, China",Asia-Pacific (APAC),2017-10-26,day,,,2017-12-01,40000000,USD,40000000,Initial Coin Offering,40000000,USD,40000000,,,
Rocketr,https://www.crunchbase.com/organization/rocketr,"Cryptocurrency, E-Commerce, Payments","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2016-07-01,month,,,2018-05-01,500000,USD,500000,Seed,500000,USD,500000,Seed,Bitmain,1
Geon Network,https://www.crunchbase.com/organization/geon-netwo,"Augmented Reality, Blockchain, Cryptocurrency, Mobile Apps, Mobile Payments","Gibraltar, Gibraltar, Gibraltar",,2018-01-01,month,,,2018-03-18,700000,USD,700000,Seed,700000,USD,700000,Seed,DataVentures.io,1
Hexel,https://www.crunchbase.com/organization/hexel,"Cryptocurrency, Productivity Tools, Software, Virtual Currency","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2018-01-04,120000,USD,120000,Seed,120000,USD,120000,Seed,Y Combinator,1
ArabianChain,https://www.crunchbase.com/organization/arabianchain,"Blockchain, Cryptocurrency, Financial Services, Information Services, Information Technology","Dubai, Dubai, United Arab Emirates",Gulf Cooperation Council (GCC),2016-02-01,month,,,2017-07-16,3000000,AED,816775,Seed,3000000,AED,816775,Seed,Ahmad Abdullah Bugshan,1
INX,https://www.crunchbase.com/organization/inx-limited,"Cryptocurrency, Financial Services, Trading Platform","Gibraltar, Gibraltar, Gibraltar",,2017-09-01,month,,,2018-04-01,3500000,USD,3500000,Series A,3500000,USD,3500000,Early Stage Venture,SPiCE VC,1
Zenome Platform,https://www.crunchbase.com/organization/zenome-platform,"Bioinformatics, Biotechnology, Cryptocurrency, Data Storage, Genetics, Health Care","Moscow, Moscow City, Russian Federation",,2017-06-01,month,,,2018-11-26,150000,USD,150000,Seed,150000,USD,150000,Seed,Sberbank-500,1
Zengold,https://www.crunchbase.com/organization/zengold,"Blockchain, Cryptocurrency","Suzhou, Jiangsu, China",Asia-Pacific (APAC),2017-01-01,year,,,2019-04-18,4000000,USD,4000000,Angel,4000000,USD,4000000,Seed,"Benson Oak Ventures, Elron Electronic Industries, Samsung Ventures",3
JSgenesis,https://www.crunchbase.com/organization/jsgenesis,"Blockchain, Cryptocurrency, FinTech, Real Estate, Software",,,,,,,2019-04-05,50000000,NOK,5804841,Venture - Series Unknown,50000000,NOK,5804841,,,
BOScoin,https://www.crunchbase.com/organization/boscoin,"Blockchain, Cryptocurrency, Information Technology, Professional Services","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),,,,,2017-09-05,11700000,USD,11700000,Initial Coin Offering,11700000,USD,11700000,,Alex Dahan,1
BitCAD,https://www.crunchbase.com/organization/bitcad,"Biometrics, Cryptocurrency, FinTech, Security","Walnut, California, United States","Greater Los Angeles Area, West Coast, Western US",2015-12-02,day,,,2018-01-19,,,,Seed,,,,Seed,,
Routefusion,https://www.crunchbase.com/organization/route-fusion,"Cryptocurrency, Financial Services, Payments","Austin, Texas, United States",Southern US,2016-09-01,day,,,2018-01-01,100000,USD,100000,Pre-Seed,100000,USD,100000,Seed,,
bron.tech,https://www.crunchbase.com/organization/brontech,"Blockchain, Cryptocurrency, Identity Management, Information Technology, Internet, Software Engineering","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2016-07-01,day,,,2018-01-31,66660,AUD,53724,Seed,66660,AUD,53724,Seed,"Artesian VC, BlueChilli, muru-D, Ookami Ltd",4
HubrisOne,https://www.crunchbase.com/organization/hubrisone,"Blockchain, Cryptocurrency","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2019-02-11,152000,GBP,195529,Equity Crowdfunding,152000,GBP,195529,,,
Project Shivom,https://www.crunchbase.com/organization/project-shivom,"Biotechnology, Blockchain, Cryptocurrency, Genetics, Health Care","Munich, Bayern, Germany",European Union (EU),2017-01-01,month,,,2018-05-21,35000000,USD,35000000,Initial Coin Offering,35000000,USD,35000000,,"Collinstar Capital, DigitalX Investments, Discovery Capital, Hoperidge Capital, Ironside Capital",5
Portfolio.io,https://www.crunchbase.com/organization/drip-financial-inc,"Bitcoin, Blockchain, Cryptocurrency, Financial Services","Holmdel, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2018-08-15,day,,,2018-08-15,180000,USD,180000,Seed,180000,USD,180000,Seed,"Artesian VC, ChinaAccelerator, SOSV",3
Comino,https://www.crunchbase.com/organization/comino,"Cryptocurrency, Hardware, Mining","Moscow, Moscow City, Russian Federation",,2017-04-01,month,,,2017-10-11,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,,
WeTuring,https://www.crunchbase.com/organization/weturing,"Artificial Intelligence, Blockchain, Cryptocurrency, FinTech","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-01-01,year,,,2018-02-01,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,Leyu,1
Shping,https://www.crunchbase.com/organization/shping,"Apps, Cryptocurrency, Database, Retail, Shopping","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",,,,,2018-02-05,3000000,USD,3000000,Initial Coin Offering,3000000,USD,3000000,,,
Basis,https://www.crunchbase.com/organization/basecoin,"Cryptocurrency, Financial Services, FinTech","Hoboken, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",,,,,2018-04-18,133000000,USD,133000000,Initial Coin Offering,133000000,USD,133000000,,"Andreessen Horowitz, Bain Capital Ventures, Lightspeed Venture Partners, Social Starts, ZhenFund",36
Tokenbox,https://www.crunchbase.com/organization/tokenbox,"Cryptocurrency, Financial Services, FinTech","Grand Cayman, Midland, Cayman Islands",,,,,,2017-11-29,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,,,
Coinzettle,https://www.crunchbase.com/organization/coinzettle,"Cryptocurrency, FinTech, Payments","London, England, United Kingdom",European Union (EU),2018-11-01,day,,,2018-11-01,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Seed,,
TronWallet,https://www.crunchbase.com/organization/tronwallet,"Blockchain, Cryptocurrency, FinTech, Mobile Payments, Payments","Vancouver, British Columbia, Canada",,2018-01-01,year,,,2019-01-05,800000,USD,800000,Initial Coin Offering,800000,USD,800000,,Tron,1
Ligero,https://www.crunchbase.com/organization/ligero,"Blockchain, Cryptocurrency","Rochester, New York, United States","Great Lakes, East Coast, Northeastern US",,,,,2019-03-07,1150000,USD,1150000,Seed,1150000,USD,1150000,Seed,ConsenSys,1
Ben,https://www.crunchbase.com/organization/ben,"Bitcoin, Cryptocurrency, Internet","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2017-10-26,day,,,2018-01-04,120000,USD,120000,Angel,120000,USD,120000,Seed,Y Combinator,1
FundPlaces,https://www.crunchbase.com/organization/fundplaces,"Crowdfunding, Cryptocurrency, Real Estate, Real Estate Investment","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2015-01-01,year,,,2018-01-03,2000000,SGD,1502999,Venture - Series Unknown,2000000,SGD,1502999,,Global Yellow Pages,1
Vimba,https://www.crunchbase.com/organization/mybitcoinsaver,"Bitcoin, Financial Services, FinTech","Auckland, Auckland, New Zealand","Asia-Pacific (APAC), Australasia",2014-01-01,day,,,2019-03-05,,,,Venture - Series Unknown,,,,,"Brian Cartmell, Callaghan Innovation, David Smith, NEM Ventures",4
AARNAV (ARM Token),https://www.crunchbase.com/organization/aarnav-arm-token,"Blockchain, Cryptocurrency, Data Mining, Real Estate, Real Estate Investment","Jericho, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-02-22,day,,,2018-05-01,230000,USD,230000,Seed,230000,USD,230000,Seed,,
Horizon State,https://www.crunchbase.com/organization/horizon-state,"Blockchain, CivicTech, Communities, Cryptocurrency, Government, Information Technology, SaaS, Software","Wellington, Wellington, New Zealand","Asia-Pacific (APAC), Australasia",2017-10-01,month,,,2017-10-16,1100000,USD,1100000,Initial Coin Offering,1100000,USD,1100000,,,
Tangany,https://www.crunchbase.com/organization/tangany,"B2B, Blockchain, Cloud Infrastructure, Cryptocurrency, SaaS","Munich, Bayern, Germany",European Union (EU),2018-09-01,day,,,2018-05-01,150000,EUR,179867,Pre-Seed,150000,EUR,179867,Seed,,
Expand,https://www.crunchbase.com/organization/gems-f45e,"Blockchain, Crowdsourcing, Cryptocurrency","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2018-01-29,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
Yobit,https://www.crunchbase.com/organization/yobit-net,Bitcoin,,,,,,,2018-10-04,2130000,USD,2130000,Seed,2130000,USD,2130000,Seed,Papership Capital,1
Predictev,https://www.crunchbase.com/organization/predictev,"Blockchain, Cryptocurrency, FinTech, Fitness, Software, Sports","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-06-26,day,,,2018-07-01,100000,USD,100000,Seed,100000,USD,100000,Seed,Berkeley SkyDeck Fund,1
Omega Grid,https://www.crunchbase.com/organization/omega-grid,"Cryptocurrency, Energy, Enterprise Software, FinTech","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-02-02,day,,,2017-07-27,100000,USD,100000,Seed,100000,USD,100000,Seed,Ameren Accelerator,1
Connext Inc.,https://www.crunchbase.com/organization/connext-inc,"Cryptocurrency, Financial Services, FinTech, Information Technology, Internet, Mobile Apps","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-06-05,day,,,2018-07-03,50000,USD,50000,Seed,50000,USD,50000,Seed,"Jehan Chu, Kenetic, KR1, Monta Vista Capital",4
lastbit,https://www.crunchbase.com/organization/lastbit,"Bitcoin, FinTech, Payments","Riga, Riga, Latvia",European Union (EU),2018-05-01,month,,,2018-08-20,155000,USD,155000,Pre-Seed,155000,USD,155000,Seed,"Brinc, Buildit Accelerator",2
DMG Blockchain Solutions,https://www.crunchbase.com/organization/dmg-blockchain-solutions,"Blockchain, Cryptocurrency, Financial Services","Vancouver, British Columbia, Canada",,2011-01-01,year,,,2017-10-30,119180,USD,119180,Seed,119180,USD,119180,Seed,,
Find Exchange,https://www.crunchbase.com/organization/find-exchange,"Blockchain, Cryptocurrency, FinTech, Marketplace, SaaS","London, England, United Kingdom",European Union (EU),2016-02-13,day,,,2017-08-01,,,,Seed,,,,Seed,Startup Funding Club,1
Fission,https://www.crunchbase.com/organization/fission,"Blockchain, Cryptocurrency, Software","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-08-01,month,,,2018-09-03,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Seed,,
Gifto,https://www.crunchbase.com/organization/gifto,"Blockchain, Ethereum, Virtual Reality","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-01-04,,,,Venture - Series Unknown,,,,,"8 Decimal Capital, BlockVC, Node Capital",3
ICO Watchdog,https://www.crunchbase.com/organization/ico-watchdog,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, News","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-09-20,day,,,2018-03-20,500000,USD,500000,Seed,500000,USD,500000,Seed,Science,1
Skraps,https://www.crunchbase.com/organization/skraps,"Cryptocurrency, Finance","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2018-01-14,3000000,USD,3000000,Initial Coin Offering,3000000,USD,3000000,,,
OpenSea,https://www.crunchbase.com/organization/opensea,"Blockchain, Cryptocurrency, Marketplace","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-12-20,day,,,2018-05-10,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Blockchain Capital, Blockstack, Foundation Capital, Founders Fund, Y Combinator",11
Agate,https://www.crunchbase.com/organization/agate-7c48,"Artificial Intelligence, Blockchain, Cryptocurrency, FinTech, Mobile Payments, Payments","North Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",,,,,2018-05-30,700000,USD,700000,Initial Coin Offering,700000,USD,700000,,,
Hashrental,https://www.crunchbase.com/organization/hashrental,"Bitcoin, Blockchain, Cryptocurrency, FinTech","Douglas, NA - Isle of Man, Isle of Man",,2017-12-13,day,,,2018-05-18,13255746,USD,13255746,Initial Coin Offering,13255746,USD,13255746,,"James Sowers, Soros Fund Management",2
RISE WEALTH TECHNOLOGIES,https://www.crunchbase.com/organization/rise-wealth-technologies,"Blockchain, Cryptocurrency, FinTech, Information Technology, Software","Munich, Bayern, Germany",European Union (EU),2012-01-02,day,,,2018-05-01,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,,
MatchPlace Limited,https://www.crunchbase.com/organization/matchplace-limited,"Banking, Bitcoin, Blockchain, Crowdfunding, Finance, Financial Services, Information Technology","London, England, United Kingdom",European Union (EU),2016-09-02,day,,,2017-11-01,200000,GBP,265131,Seed,200000,GBP,265131,Seed,,
Peblik,https://www.crunchbase.com/organization/peblik,"Cryptocurrency, Mining","Holetown, Saint James, Barbados",,2017-06-01,month,,,2017-08-01,74000000,USD,74000000,Initial Coin Offering,74000000,USD,74000000,,,
Omniex,https://www.crunchbase.com/organization/omniex,"Blockchain, Cryptocurrency, Finance, Financial Services, Trading Platform","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-10-26,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,"Clocktower Technology Ventures, Digital Currency Group, Jump Capital, Sierra Ventures, Wicklow Capital",6
AnchorUSD,https://www.crunchbase.com/organization/anchorusd,"Blockchain, Cryptocurrency, FinTech",,,,,,,2018-05-05,120000,USD,120000,Seed,120000,USD,120000,Seed,"Louis Beryl, Y Combinator",2
Online Blockchain Technologies,https://www.crunchbase.com/organization/online-blockchain-technologies,"Blockchain, Cryptocurrency","Bucharest, Bucuresti, Romania",European Union (EU),2018-03-01,day,,,2018-06-21,6000000,USD,6000000,Initial Coin Offering,6000000,USD,6000000,,,
Etherecash.io,https://www.crunchbase.com/organization/etherecash-io,"Blockchain, Cryptocurrency","Tallinn, Harjumaa, Estonia",European Union (EU),,,,,2017-12-16,30000000,USD,30000000,Initial Coin Offering,30000000,USD,30000000,,,
Compound Labs,https://www.crunchbase.com/organization/compound-labs,"Blockchain, Cryptocurrency, Ethereum, Internet, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-08-01,month,,,2019-04-10,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"Andreessen Horowitz, Bain Capital Ventures, Coinbase Ventures, Polychain, South Park Commons",10
Bitmama,https://www.crunchbase.com/organization/bitmama-a019,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Exchanges, Financial Services, FinTech","Lagos, Lagos, Nigeria",,2018-02-06,day,,,2019-03-31,25000,USD,25000,Pre-Seed,25000,USD,25000,Seed,,
Counter Market,https://www.crunchbase.com/organization/counter-market,"Computer, Cryptocurrency, Software, Trading Platform","London, England, United Kingdom",European Union (EU),2018-01-01,year,,,2019-04-03,650000,USD,650000,Angel,650000,USD,650000,Seed,"Akin Babayigit, Lior Shiff, Yoav Ben-Ari",3
MDW.io,https://www.crunchbase.com/organization/mdw-io,"Blockchain, Cryptocurrency, Health Care, Marketplace","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-04-01,day,,,2018-04-01,500000,USD,500000,Seed,500000,USD,500000,Seed,,
LCCX,https://www.crunchbase.com/organization/lccx,"Blockchain, Cryptocurrency, Financial Exchanges","London, England, United Kingdom",European Union (EU),2017-05-06,day,,,2018-03-22,1000000,GBP,1411219,Initial Coin Offering,1000000,GBP,1411219,,,
Investoland,https://www.crunchbase.com/organization/investoland,"Crowdfunding, Cryptocurrency, Finance","Buenos Aires, Distrito Federal, Argentina",,2017-01-05,day,,,2018-09-20,2400000,USD,2400000,Initial Coin Offering,2400000,USD,2400000,,,
Arkane Network,https://www.crunchbase.com/organization/arkane-network,"Blockchain, Cryptocurrency, Financial Services, FinTech, Gaming, Information Technology","Willebroek, Antwerpen, Belgium",European Union (EU),2018-01-01,year,,,2018-09-15,,,,Pre-Seed,,,,Seed,Avery & Galt,1
Mobius,https://www.crunchbase.com/organization/mobius-4,"Apps, Bitcoin, Cryptocurrency, Developer APIs","George Town, Midland, Cayman Islands",,2017-01-01,year,,,2018-01-18,39000000,USD,39000000,Initial Coin Offering,39000000,USD,39000000,,Camp One Ventures,1
BetKing,https://www.crunchbase.com/organization/betking,"Bitcoin, Casino, Cryptocurrency, Internet","London, England, United Kingdom",European Union (EU),2013-01-01,year,,,2017-08-31,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,,
Merit Labs,https://www.crunchbase.com/organization/merit-labs,"Blockchain, Cryptocurrency, Finance","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-05-09,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
Publica,https://www.crunchbase.com/organization/publica,"Blockchain, Cryptocurrency, Publishing","Gibraltar, Gibraltar, Gibraltar",,2017-10-10,day,,,2017-11-01,1046210,USD,1046210,Initial Coin Offering,1046210,USD,1046210,,Alex Dahan,1
Tienda Dólar,https://www.crunchbase.com/organization/tienda-dólar,"Advertising, Bitcoin, E-Commerce, Financial Services, FinTech","Buenos Aires, Distrito Federal, Argentina",,2019-01-07,day,,,2019-02-15,50000,USD,50000,Angel,50000,USD,50000,Seed,,
AICoin,https://www.crunchbase.com/organization/aicoin,"Bitcoin, Cryptocurrency, Finance, Marketplace","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2014-01-01,year,,,2017-09-25,3000000,USD,3000000,Initial Coin Offering,3000000,USD,3000000,,,
Satochi,https://www.crunchbase.com/organization/satochi,"Cryptocurrency, FinTech","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-12-01,month,,,2018-03-15,150000,USD,150000,Pre-Seed,150000,USD,150000,Seed,"Joachim Majholm, The Refiners",2
HODLNAUT,https://www.crunchbase.com/organization/hodlnaut,"Banking, Bitcoin, Crowdfunding, FinTech","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2019-04-01,month,,,2019-04-10,100000,USD,100000,Pre-Seed,100000,USD,100000,Seed,Antler,1
Newly Network,https://www.crunchbase.com/organization/newly-network,"Apps, Bitcoin, Cryptocurrency, E-Commerce, Financial Services, FinTech, Internet, Shopping","Plaistow, New Hampshire, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-10-05,100000,USD,100000,Convertible Note,150000,USD,150000,Seed,ELG Ventures,1
Blocklancer,https://www.crunchbase.com/organization/blocklancer,"Bitcoin, Blockchain, Business Intelligence, Cryptocurrency, Employment, Ethereum, Recruiting","Innsbruck, Tirol, Austria",European Union (EU),2016-01-01,day,,,2017-08-01,300000,USD,300000,Seed,300000,USD,300000,Seed,,
