Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Hoopox,https://www.crunchbase.com/organization/haopu-technology,"Blockchain, Information Services, Network Hardware","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2017-09-20,28000000,CNY,4258652,Seed,28000000,CNY,4258652,Seed,"Albatross Venture, China Growth Capital | CGC, DFJ DragonFund, DHVC, Taoshi Capital",6
ATN.io,https://www.crunchbase.com/organization/atn-io,"Artificial Intelligence, Blockchain, Developer APIs, Enterprise Applications, Marketplace, Open Source","Shanghai, Shanghai, China",Asia-Pacific (APAC),2016-10-01,day,,,2018-02-08,10000000,USD,10000000,Corporate Round,10000000,USD,10000000,,"Capital Dynamics, Dream Chaser Capital, Longqing Investment, Waterdrip Capital",4
Gaze Coin,https://www.crunchbase.com/organization/gaze-coin,"Blockchain, Information Services, Information Technology","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2017-01-01,year,,,2017-12-29,6200000,USD,6200000,Initial Coin Offering,6200000,USD,6200000,,,
AIgatha,https://www.crunchbase.com/organization/aigatha,"Artificial Intelligence, Blockchain, Information Technology","Hsinchu, T'ai-wan, Taiwan",Asia-Pacific (APAC),2018-07-01,day,,,2018-08-03,2500000,EUR,2895126,Seed,2500000,EUR,2895126,Seed,M.M.M. Finance Immobilier,1
Scroll,https://www.crunchbase.com/organization/scroll-network,"Blockchain, Enterprise Software, Peer to Peer, SaaS, Software","New Haven, Connecticut, United States","East Coast, New England, Northeastern US",2017-11-01,day,,,2018-05-12,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
InVault,https://www.crunchbase.com/organization/invault,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-06,3016000,USD,3016000,Angel,3016000,USD,3016000,Seed,Matrix Partners China,1
22X Fund,https://www.crunchbase.com/organization/22x-fund,"Banking, Blockchain, Crowdfunding","Cupertino, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2018-01-01,month,,,2018-02-01,180000,USD,180000,Pre-Seed,180000,USD,180000,Seed,ARK FUND,1
BANKEX,https://www.crunchbase.com/organization/bankex,"Blockchain, FinTech, Internet","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,month,,,2017-11-28,30000000,USD,30000000,Initial Coin Offering,30000000,USD,30000000,,Alexis Berthoud,1
Shano Ltd,https://www.crunchbase.com/organization/shano-ltd,"Blockchain, Facilities Support Services, Real Estate","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2018-02-06,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,"DHVC, Tom Arrix",2
Ninjapromo,https://www.crunchbase.com/organization/ninjapromo,"App Marketing, Blockchain, Brand Marketing, Content Creators, Content Marketing, Creative Agency, Digital Marketing, Marketing, Social Media, Social Media Marketing","Minsk, Minsk, Belarus",,2017-01-05,day,,,2019-03-04,400000,USD,400000,Seed,400000,USD,400000,Seed,Capital Partners,1
ArtChain Global,https://www.crunchbase.com/organization/artchain-global,"Art, Blockchain, Information Technology, Security, Software","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2017-01-01,year,,,2018-05-01,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,,
Chainup,https://www.crunchbase.com/organization/chainup,"Blockchain, Information Technology, Service Industry","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2017-11-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Node Capital,1
ANote Music - Sound investments,https://www.crunchbase.com/organization/anote-music-sound-investments,"Blockchain, Finance, Information Technology, Marketplace, Music, Trading Platform","Esch-sur-alzette, Luxembourg, Luxembourg",European Union (EU),2018-07-18,day,,,2019-02-20,300000,EUR,340390,Seed,300000,EUR,340390,Seed,,
StopFakeFood,https://www.crunchbase.com/organization/stopfakefood,"Analytics, Blockchain, Information Technology, SaaS, Software Engineering","Vilnius, Vilniaus Apskritis, Lithuania",European Union (EU),2017-08-30,day,,,2018-09-01,,,,Seed,,,,Seed,Augustas Alesiunas,1
Wego Europe,https://www.crunchbase.com/organization/wego-europe-7a70,"Apps, Artificial Intelligence, Big Data, Blockchain, GreenTech, Sharing Economy, Smart Cities, Sustainability, Transportation","Milan, Lombardia, Italy",European Union (EU),2018-05-22,day,,,2018-07-24,50000,EUR,58422,Seed,50000,EUR,58422,Seed,"European Union, Impact Hub, Marco Filippi",3
Hash World,https://www.crunchbase.com/organization/hash-world,"Blockchain, Gaming","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-07-13,2000000,USD,2000000,Series A,2000000,USD,2000000,Early Stage Venture,"DHVC, Shunwei Capital, Wecash, Will Hunting Capital",4
Inlock,https://www.crunchbase.com/organization/inlock,"Blockchain, Commercial Lending, Consumer Lending, Credit, Finance, Financial Services, FinTech","Budapest, Budapest, Hungary",European Union (EU),2018-01-03,day,,,2018-06-05,1812000,USD,1812000,Initial Coin Offering,1812000,USD,1812000,,,
AIVIA,https://www.crunchbase.com/organization/nousplatform,"Blockchain, Computer, Financial Services, Information Technology, Software","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2017-04-25,day,,,2018-01-31,480000,USD,480000,Seed,480000,USD,480000,Seed,,
Templum,https://www.crunchbase.com/organization/templum,"Asset Management, Blockchain, Consulting, Financial Exchanges, Financial Services, FinTech, Information Technology","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-09-01,month,,,2018-04-24,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,,"Blockchain Capital, CMT Digital Ventures LLC, Firstminute Capital, Raptor Group, SBI Group",6
TrustaBit,https://www.crunchbase.com/organization/trustabit,"Blockchain, Travel","Aliso Viejo, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-06-01,month,,,2019-01-24,50000,USD,50000,Seed,50000,USD,50000,Seed,"EXPERT DOJO, StartEngine",2
Scry.info,https://www.crunchbase.com/organization/scry-info,"Blockchain, Data Storage, Financial Exchanges","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-02-14,,,,Venture - Series Unknown,,,,,"BlockVC, Node Capital",2
UNL,https://www.crunchbase.com/organization/unl,"Artificial Intelligence, Blockchain, E-Commerce, Last Mile Transportation, Location Based Services, Logistics, Navigation, Smart Cities","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2018-10-01,day,,,2019-01-07,120000,USD,120000,Seed,120000,USD,120000,Seed,"MOX, SOSV",2
StarChain,https://www.crunchbase.com/organization/starchain,Blockchain,,,,,,,2018-11-19,11526713,USD,11526713,Venture - Series Unknown,11526713,USD,11526713,,"ChainBeans Capital, Jichuang Capital, RC Capital",3
Yunphant Blockchain,https://www.crunchbase.com/organization/yunphant-blockchain,Blockchain,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-11-20,2900000,USD,2900000,Series A,2900000,USD,2900000,Early Stage Venture,"Shenzhen Capital Group, WI Harper Group",2
Dioreum,https://www.crunchbase.com/organization/dioreum,"Blockchain, Data Integration, Operating Systems","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-08-11,day,,,2017-09-01,10000000,USD,10000000,Seed,10000000,USD,10000000,Seed,,
Odaily,https://www.crunchbase.com/organization/odaily,"Blockchain, Digital Media, Media and Entertainment, News, Social Media, Social Media Marketing","Beijing, Beijing, China",Asia-Pacific (APAC),,,,,2018-05-11,4720000,USD,4720000,Angel,4720000,USD,4720000,Seed,"8 Decimal Capital, Innohub Capital, Parinama Cultural Development Foundation, StarWin Capital",4
Bombay Sour Films LLC,https://www.crunchbase.com/organization/bombay-sour-films-llc,"Blockchain, Machine Learning, Media and Entertainment, Mobile","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-03-01,day,,,2018-03-01,250000,USD,250000,Seed,250000,USD,250000,Seed,,
Star Mine Technology,https://www.crunchbase.com/organization/star-mine-technology,"Artificial Intelligence, Blockchain, Hardware","Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-02-15,10000000,CNY,1476428,Angel,10000000,CNY,1476428,Seed,"InMyShow, Peng Zhang",2
KorroBox,https://www.crunchbase.com/organization/korrobox,"Blockchain, Gaming, Internet, Marketplace, Mobile Apps, Video Games","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2018-02-02,day,,,2018-06-01,100000,USD,100000,Seed,100000,USD,100000,Seed,Berkeley SkyDeck Fund,1
Proof Work,https://www.crunchbase.com/organization/proof-work,"Blockchain, Health Care, mHealth, Personal Health","Ra'anana, HaMerkaz, Israel",,2017-05-01,day,,,2018-06-01,215000,USD,215000,Seed,215000,USD,215000,Seed,"Jumpstart Foundry, Lyndon Babtiste",2
B91.com,https://www.crunchbase.com/organization/b91-com,Blockchain,"Chengdu, Sichuan, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-07-13,,,,Angel,,,,Seed,"A&Z Capital, Naissance Capital",2
Vipicash,https://www.crunchbase.com/organization/vipicash,"Blockchain, Financial Services, Service Industry","Oslo, Oslo, Norway","Nordic Countries, Scandinavia",2017-06-01,day,,,2017-11-30,2200000,NOK,264415,Seed,2200000,NOK,264415,Seed,"Davide de Picciotto, Founders Fund AS, Frithjof Frederiksen, Olav Folkestad",4
Genaro Network,https://www.crunchbase.com/organization/genaro-network,"Blockchain, Data Storage, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2017-11-01,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,"Andreas Schwartz, Node Capital",2
Yuhu,https://www.crunchbase.com/organization/yuhu,Blockchain,"Shanghai, Shanghai, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-10-10,1445420,USD,1445420,Angel,1445420,USD,1445420,Seed,New Access Capital,1
Beauty Park,https://www.crunchbase.com/organization/beauty-park,"Analytics, Angel Investment, Artificial Intelligence, Big Data, Blockchain, Blogging Platforms, Brand Marketing, Communities, Cosmetics, Crowdfunding, E-Commerce, E-Commerce Platforms, Marketplace, Mobile Advertising, Personal Health, Social Entrepreneurship, Venture Capital, Web Development","West Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2018-05-15,226900,USD,226900,Seed,226900,USD,226900,Seed,"Devonshire Ventures, LLC, SeedInvest",2
Ryu Blockchain Technologies,https://www.crunchbase.com/organization/ryu-blockchain-technologies,"Blockchain, Gaming, Online Games","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-11-01,month,,,2018-12-31,,,,Seed,,,,Seed,,
TRATO,https://www.crunchbase.com/organization/trato,"Blockchain, FinTech, Legal, SaaS","Mexico City, Distrito Federal, Mexico",,2014-10-23,day,,,2017-07-07,115000,USD,115000,Seed,115000,USD,115000,Seed,"500 Startups, Avalancha Ventures",2
Oracle Data Chain,https://www.crunchbase.com/organization/oracle-data-chain,Blockchain,,,2010-01-01,year,,,2019-01-18,1480000,USD,1480000,Angel,1480000,USD,1480000,Seed,"Mingshengda Capital, Node Capital, SCG Holdings",3
Spacemesh,https://www.crunchbase.com/organization/spacemesh,"Blockchain, Software","North Pole, Alaska, United States",Western US,2017-01-01,year,,,2018-09-05,15000000,USD,15000000,Venture - Series Unknown,15000000,USD,15000000,,"Bancor, BRM Capital, Dekrypt Capital, iAngels, Lemniscap",6
SmartCapital,https://www.crunchbase.com/organization/smartcapital-9328,"Blockchain, Finance, Marketplace","Boulder, Colorado, United States","Greater Denver Area, Western US",2017-11-01,month,,,2018-01-01,250000,USD,250000,Seed,250000,USD,250000,Seed,,
COB Circle,https://www.crunchbase.com/organization/cob-circle,"Artificial Intelligence, Blockchain, Business Information Systems, Consumer Applications, Impact Investing, Internet of Things, Machine Learning, Personalization, Social Entrepreneurship, Social Impact","London, England, United Kingdom",European Union (EU),2014-01-01,year,,,2018-03-01,400000,USD,400000,Series A,400000,USD,400000,Early Stage Venture,,
Proof Media Inc.,https://www.crunchbase.com/organization/proof-media-inc,"Blockchain, Content, Media and Entertainment, News","Manalapan, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2018-01-01,year,,,2018-06-22,1000000,USD,1000000,Corporate Round,1000000,USD,1000000,,Reflective Venture Partners,1
UCROWDME,https://www.crunchbase.com/organization/ucrowdme,"Artificial Intelligence, B2B, B2C, Blockchain, Consumer Applications, E-Commerce Platforms, Internet of Things, Machine Learning, Online Auctions, SaaS","London, England, United Kingdom",European Union (EU),2014-04-18,day,,,2019-01-02,50000,USD,50000,Seed,50000,USD,50000,Seed,Greg Griffiths,1
RE Solutions,https://www.crunchbase.com/organization/pathway-360,"Artificial Intelligence, Blockchain, Cloud Data Services, FinTech, Private Cloud, Property Management, Real Estate, SaaS","Alpharetta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2018-01-01,day,,,2018-09-01,,,,Convertible Note,1500000,USD,1500000,Seed,Jack Berube,1
Sote,https://www.crunchbase.com/organization/sote,"Artificial Intelligence, B2B, Blockchain, Logistics, Transportation","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-12-18,150000,USD,150000,Convertible Note,,,,,Unshackled Ventures,1
datavest,https://www.crunchbase.com/organization/datavest,"Big Data, Blockchain, Financial Services, SaaS, Wealth Management","Pasadena, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2017-07-07,235000,USD,235000,Seed,235000,USD,235000,Seed,,
Transparent Path,https://www.crunchbase.com/organization/transparent-path,"Blockchain, Cannabis, Food and Beverage, Internet of Things, Logistics, Pharmaceutical, Professional Services, Supply Chain Management","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-01-01,year,,,2018-05-18,50000,USD,50000,Pre-Seed,50000,USD,50000,Seed,,
DeFiner,https://www.crunchbase.com/organization/definer-lending,"Blockchain, FinTech, Information Technology","Minneapolis, Minnesota, United States","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",2018-02-25,day,,,2018-06-01,100000,USD,100000,Seed,100000,USD,100000,Seed,,
TigerWit,https://www.crunchbase.com/organization/tigerwit,"Blockchain, Financial Services, FinTech","Nassau, New Providence, Bahamas",,2015-01-01,year,,,2018-03-01,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,,Susquehanna International Group (SIG),1
Fainin,https://www.crunchbase.com/organization/fainin,"Blockchain, Marketplace, Sharing Economy","Berlin, Berlin, Germany",European Union (EU),2017-09-01,day,,,2018-04-01,70000,USD,70000,Grant,,,,,,
Vollar,https://www.crunchbase.com/organization/vollar,"Blockchain, Financial Services, FinTech, Information Technology","Stellenbosch, NA - South Africa, South Africa",,2018-01-01,year,,,2019-01-15,500000,ZAR,36402,Angel,500000,ZAR,36402,Seed,Daniel James,1
Titanium Blockchain Infrastructure Services,https://www.crunchbase.com/organization/titanium-blockchain-infrastructure-services,"Blockchain, Computer, IaaS, Infrastructure, Mining, Private Social Networking, Professional Networking","North Hollywood, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,,,2017-12-21,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
LydianCoin,https://www.crunchbase.com/organization/lydiancoin,"Blockchain, Cloud Computing, Internet, Marketing","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2017-10-10,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,,
BITCOMO,https://www.crunchbase.com/organization/bitcomo,"Blockchain, Internet, Network Security","Warsaw, Mazowieckie, Poland",European Union (EU),2017-03-01,day,,,2017-10-28,2349599,USD,2349599,Initial Coin Offering,2349599,USD,2349599,,,
Medvice,https://www.crunchbase.com/organization/medvice,"Blockchain, Health Care, Health Diagnostics, Intelligent Systems, Machine Learning, Personalization","Zug, Zug, Switzerland",,2017-07-01,day,,,2018-01-02,50000,EUR,60307,Seed,50000,EUR,60307,Seed,"Ahmed Abushanab, Haroon Haider, Henry Rouquairol",3
Global Jobcoin,https://www.crunchbase.com/organization/global-jobcoin,"Blockchain, Human Resources, Payments","Wollerau, Schwyz, Switzerland",,2014-01-01,year,,,2017-10-12,7000000,USD,7000000,Initial Coin Offering,7000000,USD,7000000,,,
BlockChyp,https://www.crunchbase.com/organization/blockchyp-inc,"Blockchain, Payments","Kennewick, Washington, United States","West Coast, Western US",2018-04-01,month,,,2018-07-02,600000,USD,600000,Seed,600000,USD,600000,Seed,"Andrew Klein, Martin Olsen",2
FreightBro,https://www.crunchbase.com/organization/freightbro,"Air Transportation, Apps, Artificial Intelligence, B2B, Blockchain, E-Commerce Platforms, Freight Service, Internet of Things, Logistics, Marine Transportation, SaaS, Shipping, Supply Chain Management, Transportation","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2016-10-03,day,,,2018-05-04,,,,Seed,,,,Seed,Suresh Kumar,1
ProjectFRED,https://www.crunchbase.com/organization/projectfred,"Blockchain, Commercial Real Estate, Financial Services, FinTech, Real Estate, Real Estate Investment, Software","Ann Arbor, Michigan, United States","Great Lakes, Midwestern US",2018-01-01,year,,,2019-01-01,240000,USD,240000,Pre-Seed,240000,USD,240000,Seed,"Heather Martel, Julie Guest, Mustafa Gulam",3
IdeaBlock,https://www.crunchbase.com/organization/ideablock,"Blockchain, Intellectual Property, Legal Tech, SaaS","Durham, North Carolina, United States","Research Triangle, East Coast, Southern US",2018-04-01,month,,,2018-09-20,500100,USD,500100,Venture - Series Unknown,500100,USD,500100,,,
ByzGen,https://www.crunchbase.com/organization/byzgen,"Blockchain, Commercial, Enterprise","London, England, United Kingdom",European Union (EU),,,,,2017-09-26,500000,GBP,672033,Seed,500000,GBP,672033,Seed,RFS (Regulatory Financial Services,1
BestSign,https://www.crunchbase.com/organization/bestsign,"Blockchain, Cloud Data Services, Digital Signage, E-Signature, FinTech","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-08-31,358000000,CNY,52414277,Series C,358000000,CNY,52414277,Late Stage Venture,"DCM Ventures, Matrix Partners China, Morningside Venture Capital, Tiger Global Management, WPS Office",6
FinTech Connector,https://www.crunchbase.com/organization/fintech-connector,"Blockchain, Collaboration, Communities, FinTech, Incubators, Professional Networking","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-04-01,day,,,2018-01-15,100000,USD,100000,Undisclosed,100000,USD,100000,,,
Socialpay,https://www.crunchbase.com/organization/socialpay,"Blockchain, Marketplace, Payments, Web Design","Barcelona, Catalonia, Spain",European Union (EU),,,,,2018-03-21,1000000,EUR,1234662,Seed,1000000,EUR,1234662,Seed,CaixaBank,1
Betrium,https://www.crunchbase.com/organization/betrium,"Blockchain, Gambling, Internet","Poznan, Wielkopolskie, Poland",European Union (EU),2016-01-01,year,,,2018-04-19,1300000,USD,1300000,Initial Coin Offering,1300000,USD,1300000,,,
QBRICS,https://www.crunchbase.com/organization/qbrics,"Blockchain, Cyber Security, Health Care, Logistics, Quantum Computing","Park City, Utah, United States",Western US,2017-04-03,day,,,2017-09-06,20000,USD,20000,Seed,20000,USD,20000,Seed,"Queen City Fintech, Stacked Capital",2
InsureVite,https://www.crunchbase.com/organization/insurevite,"Artificial Intelligence, B2B, Blockchain, Collaboration, FinTech, Information Technology, Insurance, Mobile Apps","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-12-11,day,,,2018-11-01,,,,Non-equity Assistance,10000,USD,10000,Seed,"Batjargal Dashdorj, DIFC FinTech Hive",2
Blocknubie,https://www.crunchbase.com/organization/blocknubie,"Blockchain, Information Services, Information Technology","Bray, Wicklow, Ireland",European Union (EU),2016-01-01,year,,,2018-03-03,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,,
Netvote,https://www.crunchbase.com/organization/netvote,"Blockchain, Information Technology","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2017-01-01,year,,,2018-08-07,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,Reflective Venture Partners,1
ChaoEX,https://www.crunchbase.com/organization/chaoex,Blockchain,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2018-01-01,year,,,2018-06-25,2549000,USD,2549000,Series A,2549000,USD,2549000,Early Stage Venture,Cherubic Ventures,1
Kadena,https://www.crunchbase.com/organization/kadena-llc,"Blockchain, Information Services, Information Technology","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-07-01,month,,,2018-04-11,12000000,USD,12000000,Undisclosed,12000000,USD,12000000,,"Compound, MetaStable Capital, Multicoin Capital, Susquehanna International Group (SIG), SV Angel",13
GoodDollar,https://www.crunchbase.com/organization/gooddollar,Blockchain,,,,,,,2018-11-08,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,eToro,1
Bundle Network,https://www.crunchbase.com/organization/bundle-network,"Blockchain, FinTech, Information Technology, Internet","Malta, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-01-01,year,,,2018-08-20,125000,USD,125000,Seed,125000,USD,125000,Seed,"Coinsilium Group, Vestia",2
Zlto,https://www.crunchbase.com/organization/zlto,"Blockchain, Education, Emerging Markets, Information Technology, Virtual Currency","Cape Town, NA - South Africa, South Africa",,2016-09-01,month,,,2018-10-01,250000,USD,250000,Grant,,,,,"Google.org, The MasterCard Foundation",2
Ezoonet.com,https://www.crunchbase.com/organization/ezoonet-com,"Blockchain, E-Commerce","Xiamen, Fujian, China",Asia-Pacific (APAC),2016-01-01,year,,,2019-07-05,6000000,CNY,870366,Corporate Round,6000000,CNY,870366,,Ginkgo Capital,1
TikTiks,https://www.crunchbase.com/organization/tik-tiks,"Blockchain, Communities, Information and Communications Technology (ICT), Marketplace, Media and Entertainment","Calgary, Alberta, Canada",,2014-01-29,day,,,2017-10-01,,,,Non-equity Assistance,,,,,"Creative Destruction Lab, VA Angels",2
FORTUNA,https://www.crunchbase.com/organization/fortuna-72c8,"Blockchain, Payments, Transaction Processing","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2018-01-01,,,,Seed,,,,Seed,"NEO Global Capital (NGC), Node Capital",2
Crypto N’ Kafe,https://www.crunchbase.com/organization/crypto-n-kafe,"Blockchain, Coffee, Customer Service","Moka, Moka, Mauritius",,2017-06-01,month,,,2018-02-02,7140000,USD,7140000,Initial Coin Offering,7140000,USD,7140000,,,
Solar Site Design,https://www.crunchbase.com/organization/solar-site-design,"Blockchain, Clean Energy, Digital Media, Energy, Energy Storage, Enterprise Software, Renewable Energy, Solar","Nashville, Tennessee, United States",Southern US,2013-01-01,year,,,2017-12-20,500000,USD,500000,Seed,500000,USD,500000,Seed,"Fortnum Capital, ImpactAssets, InCrowd Capital, VilCap Investments",4
Unum ID,https://www.crunchbase.com/organization/unum-id,"Blockchain, National Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-08-24,day,,,2018-10-22,865000,USD,865000,Seed,865000,USD,865000,Seed,,
TradeCloud Commodities Web Services AG,https://www.crunchbase.com/organization/tradecloud-commodities-web-services-ag,"Blockchain, Information Technology, Internet",,,2016-01-01,year,,,2019-06-01,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,,
A-malgam Technologies Inc.,https://www.crunchbase.com/organization/a-malgam-technologies-inc,"Aerospace, Big Data, Blockchain, Internet of Things, Quantum Computing, Smart Cities, Transportation","Quebec, Quebec, Canada",,2016-05-25,day,,,2017-07-24,250000,CAD,199902,Seed,250000,CAD,199902,Seed,,
Harena Data,https://www.crunchbase.com/organization/harena-data,"Analytics, Blockchain, Software","Franklin, Indiana, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2018-11-15,210000,USD,210000,Seed,210000,USD,210000,Seed,,
Vechain,https://www.crunchbase.com/organization/vechain,"Blockchain, Computer, Logistics","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2018-05-05,,,,Corporate Round,,,,,"BlockVC, DNV GL, PwC",3
Tuoluocaijing.cn,https://www.crunchbase.com/organization/tuoluocaijing-cn,"Apps, Blockchain, Software","Shenzhen, Guangdong, China",Asia-Pacific (APAC),2018-01-01,year,,,2019-01-22,3087000,USD,3087000,Seed,3087000,USD,3087000,Seed,,
Dbrain,https://www.crunchbase.com/organization/dbrain,"Artificial Intelligence, Blockchain, Information Technology, Machine Learning","Moscow, Moscow City, Russian Federation",,2017-08-01,day,,,2018-07-31,3000000,USD,3000000,Equity Crowdfunding,3000000,USD,3000000,,"AngelVest, Bitfury Group, Chronobank, G2H2 Capital, Suicide Ventures",5
Elemetric,https://www.crunchbase.com/organization/elemetric,"Analytics, Blockchain, Enterprise Software, Machine Learning","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2016-11-01,day,,,2017-07-14,120000,USD,120000,Convertible Note,,,,Seed,"IDEO, Right Side Capital Management, Techstars, Techstars Chicago (Formerly Excelerate Labs)",4
Pact Care,https://www.crunchbase.com/organization/pact-care,"Artificial Intelligence, Blockchain, Health Care, Information Technology","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2018-06-01,day,,,2018-10-05,234000,USD,234000,Grant,,,,,,
CoinShare,https://www.crunchbase.com/organization/coinshare,Blockchain,"Douglas, NA - Isle of Man, Isle of Man",,,,,,2018-10-13,2000000,EUR,2312940,Initial Coin Offering,2000000,EUR,2312940,,,
Faba,https://www.crunchbase.com/organization/faba,Blockchain,"London, England, United Kingdom",European Union (EU),,,,,2019-01-31,1200000,USD,1200000,Initial Coin Offering,1200000,USD,1200000,,C.C.T Consulting,1
Lino,https://www.crunchbase.com/organization/lino,"Blockchain, Content Creators, Video","Cupertino, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-07-01,day,,,2018-02-05,20000000,USD,20000000,Private Equity,20000000,USD,20000000,Private Equity,"DFund, FBG Capital, INBlockchain, ZhenFund",4
KnowMeNow,https://www.crunchbase.com/organization/knowmenow,"Blockchain, File Sharing, Information Services, Information Technology, Payments, Security","Málta, Messinia, Greece",European Union (EU),2017-11-01,month,,,2018-08-01,400000,EUR,466500,Seed,400000,EUR,466500,Seed,,
FutureOrion,https://www.crunchbase.com/organization/futureorion,"Blockchain, Information Technology, Internet, Marketing, Productivity Tools, Software, Web Apps, Web Development","Bengaluru, Karnataka, India",Asia-Pacific (APAC),2017-04-10,day,,,2019-05-09,100000,INR,1424,Pre-Seed,100000,INR,1424,Seed,,
Origo Solutions,https://www.crunchbase.com/organization/origo-solutions,"Blockchain, FinTech, Information and Communications Technology (ICT), Machine Learning","Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",2017-09-09,day,,,2019-03-15,10000,USD,10000,Seed,10000,USD,10000,Seed,,
Dashing,https://www.crunchbase.com/organization/dashing-a0f1,"Blockchain, Consumer Applications, Home Improvement, Home Services","Salem, Oregon, United States","West Coast, Western US",,,,,2019-05-01,140706,USD,140706,Equity Crowdfunding,140706,USD,140706,,StartEngine,1
Internet of Services,https://www.crunchbase.com/organization/internet-of-services,"Architecture, Blockchain, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2015-01-01,year,,,2018-01-15,40000000,USD,40000000,Initial Coin Offering,40000000,USD,40000000,,"INBlockchain, Matrix Partners China, Node Capital, Sequoia Capital China, ZhenFund",8
